id,source_id,target_id,type,description,direction,lag,confidence,provenance
rel-002502,obs-temp-abs-min-2022-12,period-2022-12,AT_TIME,观测统计期,,,,
rel-002503,obs-temp-abs-min-2022-12,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002504,obs-cdd18-2022-12,feature-cdd18,MEASURES,观测对应指标,,,,
rel-002505,obs-cdd18-2022-12,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002506,obs-cdd18-2022-12,period-2022-12,AT_TIME,观测统计期,,,,
rel-002507,obs-cdd18-2022-12,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002508,obs-hdd18-2022-12,feature-hdd18,MEASURES,观测对应指标,,,,
rel-002509,obs-hdd18-2022-12,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002510,obs-hdd18-2022-12,period-2022-12,AT_TIME,观测统计期,,,,
rel-002511,obs-hdd18-2022-12,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002512,obs-hot-days-2022-12,feature-hot-days,MEASURES,观测对应指标,,,,
rel-002513,obs-hot-days-2022-12,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002514,obs-hot-days-2022-12,period-2022-12,AT_TIME,观测统计期,,,,
rel-002515,obs-hot-days-2022-12,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002516,obs-cold-days-2022-12,feature-cold-days,MEASURES,观测对应指标,,,,
rel-002517,obs-cold-days-2022-12,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002518,obs-cold-days-2022-12,period-2022-12,AT_TIME,观测统计期,,,,
rel-002519,obs-cold-days-2022-12,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002520,obs-temp-mean-2023-01,indicator-temp-mean,MEASURES,观测对应指标,,,,
rel-002521,obs-temp-mean-2023-01,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002522,obs-temp-mean-2023-01,period-2023-01,AT_TIME,观测统计期,,,,
rel-002523,obs-temp-mean-2023-01,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002524,obs-temp-max-mean-2023-01,indicator-temp-max-mean,MEASURES,观测对应指标,,,,
rel-002525,obs-temp-max-mean-2023-01,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002526,obs-temp-max-mean-2023-01,period-2023-01,AT_TIME,观测统计期,,,,
rel-002527,obs-temp-max-mean-2023-01,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002528,obs-temp-min-mean-2023-01,indicator-temp-min-mean,MEASURES,观测对应指标,,,,
rel-002529,obs-temp-min-mean-2023-01,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002530,obs-temp-min-mean-2023-01,period-2023-01,AT_TIME,观测统计期,,,,
rel-002531,obs-temp-min-mean-2023-01,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002532,obs-temp-abs-max-2023-01,indicator-temp-abs-max,MEASURES,观测对应指标,,,,
rel-002533,obs-temp-abs-max-2023-01,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002534,obs-temp-abs-max-2023-01,period-2023-01,AT_TIME,观测统计期,,,,
rel-002535,obs-temp-abs-max-2023-01,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002536,obs-temp-abs-min-2023-01,indicator-temp-abs-min,MEASURES,观测对应指标,,,,
rel-002537,obs-temp-abs-min-2023-01,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002538,obs-temp-abs-min-2023-01,period-2023-01,AT_TIME,观测统计期,,,,
rel-002539,obs-temp-abs-min-2023-01,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002540,obs-cdd18-2023-01,feature-cdd18,MEASURES,观测对应指标,,,,
rel-002541,obs-cdd18-2023-01,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002542,obs-cdd18-2023-01,period-2023-01,AT_TIME,观测统计期,,,,
rel-002543,obs-cdd18-2023-01,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002544,obs-hdd18-2023-01,feature-hdd18,MEASURES,观测对应指标,,,,
rel-002545,obs-hdd18-2023-01,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002546,obs-hdd18-2023-01,period-2023-01,AT_TIME,观测统计期,,,,
rel-002547,obs-hdd18-2023-01,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002548,obs-hot-days-2023-01,feature-hot-days,MEASURES,观测对应指标,,,,
rel-002549,obs-hot-days-2023-01,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002550,obs-hot-days-2023-01,period-2023-01,AT_TIME,观测统计期,,,,
rel-002551,obs-hot-days-2023-01,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002552,obs-cold-days-2023-01,feature-cold-days,MEASURES,观测对应指标,,,,
rel-002553,obs-cold-days-2023-01,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002554,obs-cold-days-2023-01,period-2023-01,AT_TIME,观测统计期,,,,
rel-002555,obs-cold-days-2023-01,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002556,obs-temp-mean-2023-02,indicator-temp-mean,MEASURES,观测对应指标,,,,
rel-002557,obs-temp-mean-2023-02,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002558,obs-temp-mean-2023-02,period-2023-02,AT_TIME,观测统计期,,,,
rel-002559,obs-temp-mean-2023-02,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002560,obs-temp-max-mean-2023-02,indicator-temp-max-mean,MEASURES,观测对应指标,,,,
rel-002561,obs-temp-max-mean-2023-02,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002562,obs-temp-max-mean-2023-02,period-2023-02,AT_TIME,观测统计期,,,,
rel-002563,obs-temp-max-mean-2023-02,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002564,obs-temp-min-mean-2023-02,indicator-temp-min-mean,MEASURES,观测对应指标,,,,
rel-002565,obs-temp-min-mean-2023-02,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002566,obs-temp-min-mean-2023-02,period-2023-02,AT_TIME,观测统计期,,,,
rel-002567,obs-temp-min-mean-2023-02,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002568,obs-temp-abs-max-2023-02,indicator-temp-abs-max,MEASURES,观测对应指标,,,,
rel-002569,obs-temp-abs-max-2023-02,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002570,obs-temp-abs-max-2023-02,period-2023-02,AT_TIME,观测统计期,,,,
rel-002571,obs-temp-abs-max-2023-02,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002572,obs-temp-abs-min-2023-02,indicator-temp-abs-min,MEASURES,观测对应指标,,,,
rel-002573,obs-temp-abs-min-2023-02,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002574,obs-temp-abs-min-2023-02,period-2023-02,AT_TIME,观测统计期,,,,
rel-002575,obs-temp-abs-min-2023-02,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002576,obs-cdd18-2023-02,feature-cdd18,MEASURES,观测对应指标,,,,
rel-002577,obs-cdd18-2023-02,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002578,obs-cdd18-2023-02,period-2023-02,AT_TIME,观测统计期,,,,
rel-002579,obs-cdd18-2023-02,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002580,obs-hdd18-2023-02,feature-hdd18,MEASURES,观测对应指标,,,,
rel-002581,obs-hdd18-2023-02,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002582,obs-hdd18-2023-02,period-2023-02,AT_TIME,观测统计期,,,,
rel-002583,obs-hdd18-2023-02,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002584,obs-hot-days-2023-02,feature-hot-days,MEASURES,观测对应指标,,,,
rel-002585,obs-hot-days-2023-02,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002586,obs-hot-days-2023-02,period-2023-02,AT_TIME,观测统计期,,,,
rel-002587,obs-hot-days-2023-02,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002588,obs-cold-days-2023-02,feature-cold-days,MEASURES,观测对应指标,,,,
rel-002589,obs-cold-days-2023-02,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002590,obs-cold-days-2023-02,period-2023-02,AT_TIME,观测统计期,,,,
rel-002591,obs-cold-days-2023-02,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002592,obs-temp-mean-2023-03,indicator-temp-mean,MEASURES,观测对应指标,,,,
rel-002593,obs-temp-mean-2023-03,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002594,obs-temp-mean-2023-03,period-2023-03,AT_TIME,观测统计期,,,,
rel-002595,obs-temp-mean-2023-03,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002596,obs-temp-max-mean-2023-03,indicator-temp-max-mean,MEASURES,观测对应指标,,,,
rel-002597,obs-temp-max-mean-2023-03,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002598,obs-temp-max-mean-2023-03,period-2023-03,AT_TIME,观测统计期,,,,
rel-002599,obs-temp-max-mean-2023-03,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002600,obs-temp-min-mean-2023-03,indicator-temp-min-mean,MEASURES,观测对应指标,,,,
rel-002601,obs-temp-min-mean-2023-03,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002602,obs-temp-min-mean-2023-03,period-2023-03,AT_TIME,观测统计期,,,,
rel-002603,obs-temp-min-mean-2023-03,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002604,obs-temp-abs-max-2023-03,indicator-temp-abs-max,MEASURES,观测对应指标,,,,
rel-002605,obs-temp-abs-max-2023-03,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002606,obs-temp-abs-max-2023-03,period-2023-03,AT_TIME,观测统计期,,,,
rel-002607,obs-temp-abs-max-2023-03,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002608,obs-temp-abs-min-2023-03,indicator-temp-abs-min,MEASURES,观测对应指标,,,,
rel-002609,obs-temp-abs-min-2023-03,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002610,obs-temp-abs-min-2023-03,period-2023-03,AT_TIME,观测统计期,,,,
rel-002611,obs-temp-abs-min-2023-03,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002612,obs-cdd18-2023-03,feature-cdd18,MEASURES,观测对应指标,,,,
rel-002613,obs-cdd18-2023-03,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002614,obs-cdd18-2023-03,period-2023-03,AT_TIME,观测统计期,,,,
rel-002615,obs-cdd18-2023-03,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002616,obs-hdd18-2023-03,feature-hdd18,MEASURES,观测对应指标,,,,
rel-002617,obs-hdd18-2023-03,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002618,obs-hdd18-2023-03,period-2023-03,AT_TIME,观测统计期,,,,
rel-002619,obs-hdd18-2023-03,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002620,obs-hot-days-2023-03,feature-hot-days,MEASURES,观测对应指标,,,,
rel-002621,obs-hot-days-2023-03,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002622,obs-hot-days-2023-03,period-2023-03,AT_TIME,观测统计期,,,,
rel-002623,obs-hot-days-2023-03,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002624,obs-cold-days-2023-03,feature-cold-days,MEASURES,观测对应指标,,,,
rel-002625,obs-cold-days-2023-03,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002626,obs-cold-days-2023-03,period-2023-03,AT_TIME,观测统计期,,,,
rel-002627,obs-cold-days-2023-03,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002628,obs-temp-mean-2023-04,indicator-temp-mean,MEASURES,观测对应指标,,,,
rel-002629,obs-temp-mean-2023-04,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002630,obs-temp-mean-2023-04,period-2023-04,AT_TIME,观测统计期,,,,
rel-002631,obs-temp-mean-2023-04,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002632,obs-temp-max-mean-2023-04,indicator-temp-max-mean,MEASURES,观测对应指标,,,,
rel-002633,obs-temp-max-mean-2023-04,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002634,obs-temp-max-mean-2023-04,period-2023-04,AT_TIME,观测统计期,,,,
rel-002635,obs-temp-max-mean-2023-04,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002636,obs-temp-min-mean-2023-04,indicator-temp-min-mean,MEASURES,观测对应指标,,,,
rel-002637,obs-temp-min-mean-2023-04,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002638,obs-temp-min-mean-2023-04,period-2023-04,AT_TIME,观测统计期,,,,
rel-002639,obs-temp-min-mean-2023-04,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002640,obs-temp-abs-max-2023-04,indicator-temp-abs-max,MEASURES,观测对应指标,,,,
rel-002641,obs-temp-abs-max-2023-04,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002642,obs-temp-abs-max-2023-04,period-2023-04,AT_TIME,观测统计期,,,,
rel-002643,obs-temp-abs-max-2023-04,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002644,obs-temp-abs-min-2023-04,indicator-temp-abs-min,MEASURES,观测对应指标,,,,
rel-002645,obs-temp-abs-min-2023-04,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002646,obs-temp-abs-min-2023-04,period-2023-04,AT_TIME,观测统计期,,,,
rel-002647,obs-temp-abs-min-2023-04,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002648,obs-cdd18-2023-04,feature-cdd18,MEASURES,观测对应指标,,,,
rel-002649,obs-cdd18-2023-04,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002650,obs-cdd18-2023-04,period-2023-04,AT_TIME,观测统计期,,,,
rel-002651,obs-cdd18-2023-04,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002652,obs-hdd18-2023-04,feature-hdd18,MEASURES,观测对应指标,,,,
rel-002653,obs-hdd18-2023-04,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002654,obs-hdd18-2023-04,period-2023-04,AT_TIME,观测统计期,,,,
rel-002655,obs-hdd18-2023-04,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002656,obs-hot-days-2023-04,feature-hot-days,MEASURES,观测对应指标,,,,
rel-002657,obs-hot-days-2023-04,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002658,obs-hot-days-2023-04,period-2023-04,AT_TIME,观测统计期,,,,
rel-002659,obs-hot-days-2023-04,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002660,obs-cold-days-2023-04,feature-cold-days,MEASURES,观测对应指标,,,,
rel-002661,obs-cold-days-2023-04,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002662,obs-cold-days-2023-04,period-2023-04,AT_TIME,观测统计期,,,,
rel-002663,obs-cold-days-2023-04,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002664,obs-temp-mean-2023-05,indicator-temp-mean,MEASURES,观测对应指标,,,,
rel-002665,obs-temp-mean-2023-05,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002666,obs-temp-mean-2023-05,period-2023-05,AT_TIME,观测统计期,,,,
rel-002667,obs-temp-mean-2023-05,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002668,obs-temp-max-mean-2023-05,indicator-temp-max-mean,MEASURES,观测对应指标,,,,
rel-002669,obs-temp-max-mean-2023-05,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002670,obs-temp-max-mean-2023-05,period-2023-05,AT_TIME,观测统计期,,,,
rel-002671,obs-temp-max-mean-2023-05,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002672,obs-temp-min-mean-2023-05,indicator-temp-min-mean,MEASURES,观测对应指标,,,,
rel-002673,obs-temp-min-mean-2023-05,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002674,obs-temp-min-mean-2023-05,period-2023-05,AT_TIME,观测统计期,,,,
rel-002675,obs-temp-min-mean-2023-05,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002676,obs-temp-abs-max-2023-05,indicator-temp-abs-max,MEASURES,观测对应指标,,,,
rel-002677,obs-temp-abs-max-2023-05,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002678,obs-temp-abs-max-2023-05,period-2023-05,AT_TIME,观测统计期,,,,
rel-002679,obs-temp-abs-max-2023-05,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002680,obs-temp-abs-min-2023-05,indicator-temp-abs-min,MEASURES,观测对应指标,,,,
rel-002681,obs-temp-abs-min-2023-05,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002682,obs-temp-abs-min-2023-05,period-2023-05,AT_TIME,观测统计期,,,,
rel-002683,obs-temp-abs-min-2023-05,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002684,obs-cdd18-2023-05,feature-cdd18,MEASURES,观测对应指标,,,,
rel-002685,obs-cdd18-2023-05,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002686,obs-cdd18-2023-05,period-2023-05,AT_TIME,观测统计期,,,,
rel-002687,obs-cdd18-2023-05,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002688,obs-hdd18-2023-05,feature-hdd18,MEASURES,观测对应指标,,,,
rel-002689,obs-hdd18-2023-05,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002690,obs-hdd18-2023-05,period-2023-05,AT_TIME,观测统计期,,,,
rel-002691,obs-hdd18-2023-05,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002692,obs-hot-days-2023-05,feature-hot-days,MEASURES,观测对应指标,,,,
rel-002693,obs-hot-days-2023-05,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002694,obs-hot-days-2023-05,period-2023-05,AT_TIME,观测统计期,,,,
rel-002695,obs-hot-days-2023-05,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002696,obs-cold-days-2023-05,feature-cold-days,MEASURES,观测对应指标,,,,
rel-002697,obs-cold-days-2023-05,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002698,obs-cold-days-2023-05,period-2023-05,AT_TIME,观测统计期,,,,
rel-002699,obs-cold-days-2023-05,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002700,obs-temp-mean-2023-06,indicator-temp-mean,MEASURES,观测对应指标,,,,
rel-002701,obs-temp-mean-2023-06,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002702,obs-temp-mean-2023-06,period-2023-06,AT_TIME,观测统计期,,,,
rel-002703,obs-temp-mean-2023-06,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002704,obs-temp-max-mean-2023-06,indicator-temp-max-mean,MEASURES,观测对应指标,,,,
rel-002705,obs-temp-max-mean-2023-06,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002706,obs-temp-max-mean-2023-06,period-2023-06,AT_TIME,观测统计期,,,,
rel-002707,obs-temp-max-mean-2023-06,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002708,obs-temp-min-mean-2023-06,indicator-temp-min-mean,MEASURES,观测对应指标,,,,
rel-002709,obs-temp-min-mean-2023-06,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002710,obs-temp-min-mean-2023-06,period-2023-06,AT_TIME,观测统计期,,,,
rel-002711,obs-temp-min-mean-2023-06,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002712,obs-temp-abs-max-2023-06,indicator-temp-abs-max,MEASURES,观测对应指标,,,,
rel-002713,obs-temp-abs-max-2023-06,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002714,obs-temp-abs-max-2023-06,period-2023-06,AT_TIME,观测统计期,,,,
rel-002715,obs-temp-abs-max-2023-06,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002716,obs-temp-abs-min-2023-06,indicator-temp-abs-min,MEASURES,观测对应指标,,,,
rel-002717,obs-temp-abs-min-2023-06,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002718,obs-temp-abs-min-2023-06,period-2023-06,AT_TIME,观测统计期,,,,
rel-002719,obs-temp-abs-min-2023-06,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002720,obs-cdd18-2023-06,feature-cdd18,MEASURES,观测对应指标,,,,
rel-002721,obs-cdd18-2023-06,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002722,obs-cdd18-2023-06,period-2023-06,AT_TIME,观测统计期,,,,
rel-002723,obs-cdd18-2023-06,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002724,obs-hdd18-2023-06,feature-hdd18,MEASURES,观测对应指标,,,,
rel-002725,obs-hdd18-2023-06,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002726,obs-hdd18-2023-06,period-2023-06,AT_TIME,观测统计期,,,,
rel-002727,obs-hdd18-2023-06,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002728,obs-hot-days-2023-06,feature-hot-days,MEASURES,观测对应指标,,,,
rel-002729,obs-hot-days-2023-06,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002730,obs-hot-days-2023-06,period-2023-06,AT_TIME,观测统计期,,,,
rel-002731,obs-hot-days-2023-06,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002732,obs-cold-days-2023-06,feature-cold-days,MEASURES,观测对应指标,,,,
rel-002733,obs-cold-days-2023-06,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002734,obs-cold-days-2023-06,period-2023-06,AT_TIME,观测统计期,,,,
rel-002735,obs-cold-days-2023-06,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002736,obs-temp-mean-2023-07,indicator-temp-mean,MEASURES,观测对应指标,,,,
rel-002737,obs-temp-mean-2023-07,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002738,obs-temp-mean-2023-07,period-2023-07,AT_TIME,观测统计期,,,,
rel-002739,obs-temp-mean-2023-07,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002740,obs-temp-max-mean-2023-07,indicator-temp-max-mean,MEASURES,观测对应指标,,,,
rel-002741,obs-temp-max-mean-2023-07,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002742,obs-temp-max-mean-2023-07,period-2023-07,AT_TIME,观测统计期,,,,
rel-002743,obs-temp-max-mean-2023-07,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002744,obs-temp-min-mean-2023-07,indicator-temp-min-mean,MEASURES,观测对应指标,,,,
rel-002745,obs-temp-min-mean-2023-07,region-zhejiang,OBSERVED_IN,观测空间范围,,,,
rel-002746,obs-temp-min-mean-2023-07,period-2023-07,AT_TIME,观测统计期,,,,
rel-002747,obs-temp-min-mean-2023-07,source-open-meteo-era5-land,FROM_SOURCE,数据来源,,,,
rel-002748,obs-temp-abs-max-2023-07,indicator-temp-abs-max,MEASURES,观测对应指标,,,,
