id,label,name,category,indicator_id,region_id,period_id,value,unit,yoy_pct,frequency,source_id,quality_flag,notes
obs-temp-abs-min-2023-10,Observation,2023-10-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2023-10,12.1,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2023-10,Observation,2023-10-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2023-10,74.9,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2023-10,Observation,2023-10-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2023-10,3.9,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2023-10,Observation,2023-10-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2023-10,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2023-10,Observation,2023-10-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2023-10,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2023-11,Observation,2023-11-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2023-11,14.453,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2023-11,Observation,2023-11-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2023-11,19.763,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2023-11,Observation,2023-11-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2023-11,9.777,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2023-11,Observation,2023-11-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2023-11,30.6,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2023-11,Observation,2023-11-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2023-11,4.5,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2023-11,Observation,2023-11-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2023-11,20.2,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2023-11,Observation,2023-11-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2023-11,126.6,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2023-11,Observation,2023-11-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2023-11,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2023-11,Observation,2023-11-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2023-11,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2023-12,Observation,2023-12-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2023-12,7.739,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2023-12,Observation,2023-12-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2023-12,12.997,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2023-12,Observation,2023-12-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2023-12,3.339,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2023-12,Observation,2023-12-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2023-12,25.3,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2023-12,Observation,2023-12-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2023-12,-5.2,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2023-12,Observation,2023-12-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2023-12,0,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2023-12,Observation,2023-12-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2023-12,318.1,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2023-12,Observation,2023-12-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2023-12,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2023-12,Observation,2023-12-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2023-12,9,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2024-01,Observation,2024-01-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2024-01,7.342,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2024-01,Observation,2024-01-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2024-01,12.726,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2024-01,Observation,2024-01-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2024-01,2.635,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2024-01,Observation,2024-01-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2024-01,21.9,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2024-01,Observation,2024-01-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2024-01,-5,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2024-01,Observation,2024-01-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2024-01,0,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2024-01,Observation,2024-01-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2024-01,330.4,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2024-01,Observation,2024-01-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2024-01,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2024-01,Observation,2024-01-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2024-01,5,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2024-02,Observation,2024-02-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2024-02,7.183,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2024-02,Observation,2024-02-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2024-02,11.241,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2024-02,Observation,2024-02-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2024-02,3.597,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2024-02,Observation,2024-02-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2024-02,27,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2024-02,Observation,2024-02-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2024-02,-0.2,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2024-02,Observation,2024-02-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2024-02,1.2,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2024-02,Observation,2024-02-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2024-02,314.9,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2024-02,Observation,2024-02-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2024-02,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2024-02,Observation,2024-02-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2024-02,2,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2024-03,Observation,2024-03-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2024-03,13.219,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2024-03,Observation,2024-03-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2024-03,18.481,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2024-03,Observation,2024-03-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2024-03,8.171,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2024-03,Observation,2024-03-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2024-03,29.2,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2024-03,Observation,2024-03-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2024-03,-0.4,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2024-03,Observation,2024-03-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2024-03,15.2,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2024-03,Observation,2024-03-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2024-03,163.4,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2024-03,Observation,2024-03-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2024-03,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2024-03,Observation,2024-03-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2024-03,1,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2024-04,Observation,2024-04-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2024-04,18.867,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2024-04,Observation,2024-04-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2024-04,23.16,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2024-04,Observation,2024-04-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2024-04,15.25,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2024-04,Observation,2024-04-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2024-04,30.6,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-min-2024-04,Observation,2024-04-indicator-temp-abs-min,WeatherObservation,indicator-temp-abs-min,region-zhejiang,period-2024-04,9.8,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cdd18-2024-04,Observation,2024-04-feature-cdd18,WeatherObservation,feature-cdd18,region-zhejiang,period-2024-04,53.4,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hdd18-2024-04,Observation,2024-04-feature-hdd18,WeatherObservation,feature-hdd18,region-zhejiang,period-2024-04,27.4,°C·d,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-hot-days-2024-04,Observation,2024-04-feature-hot-days,WeatherObservation,feature-hot-days,region-zhejiang,period-2024-04,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-cold-days-2024-04,Observation,2024-04-feature-cold-days,WeatherObservation,feature-cold-days,region-zhejiang,period-2024-04,0,天,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-mean-2024-05,Observation,2024-05-indicator-temp-mean,WeatherObservation,indicator-temp-mean,region-zhejiang,period-2024-05,20.777,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-max-mean-2024-05,Observation,2024-05-indicator-temp-max-mean,WeatherObservation,indicator-temp-max-mean,region-zhejiang,period-2024-05,25.758,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-min-mean-2024-05,Observation,2024-05-indicator-temp-min-mean,WeatherObservation,indicator-temp-min-mean,region-zhejiang,period-2024-05,16.161,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
obs-temp-abs-max-2024-05,Observation,2024-05-indicator-temp-abs-max,WeatherObservation,indicator-temp-abs-max,region-zhejiang,period-2024-05,32.4,°C,,month,source-open-meteo-era5-land,point-proxy-derived,浙江中部代表点，非全省面积加权平均
